tx_block_number,tx_index,tx_block_time,tx_hash,sender,receiver,symbol,contract_address,amount,project,token_bought_symbol,token_bought_amount,token_sold_symbol,token_sold_amount,tx_type,usd_price
1.2462401e+07,,2021-05-19 03:20:52.000 UTC,0xb943bab51f37ac9845dbe82bf34b2c07aceaa92fe619989c7d22f0f26c8927d5,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xe47d5cc33517d5b8433ff249efe094b989989acc,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1000,,,,,,,3124.0375000000013
1.2462408e+07,176,2021-05-19 03:22:25.000 UTC,0x0633438279e68c7db5ff3d62a3d93e1e0cbdbbcea12a56d332abd1e092897ad9,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,619351.848869,0x API,USDT,619351.848869,WETH,198.25,swap,1.0039469166666695
1.2462408e+07,,2021-05-19 03:22:25.000 UTC,0x0633438279e68c7db5ff3d62a3d93e1e0cbdbbcea12a56d332abd1e092897ad9,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,200,,,,,,,3124.0375000000013
1.2462416e+07,255,2021-05-19 03:24:18.000 UTC,0xdfb9dc988f15cab7acb4ce6e7bc36a5b8dc584d07fb2376f989b11ae468c885a,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,618149.124062,uniswap,USDT,86373.557742,WETH,27.756586,swap,1.0039469166666695
1.2462416e+07,,2021-05-19 03:24:18.000 UTC,0xdfb9dc988f15cab7acb4ce6e7bc36a5b8dc584d07fb2376f989b11ae468c885a,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,200,,,,,,,3124.0375000000013
1.2462427e+07,69,2021-05-19 03:26:14.000 UTC,0x6d84e487a2cac915ace3e04dfc014ff67a6b08c101d88e2b108899a08b8fd743,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.235185335653e+06,0x API,USDT,49920,WETH,16.0100056885731,swap,1.0039469166666695
1.2462427e+07,69,2021-05-19 03:26:14.000 UTC,0x6d84e487a2cac915ace3e04dfc014ff67a6b08c101d88e2b108899a08b8fd743,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.235185335653e+06,0x API,USDT,1.185265335653e+06,WETH,380.4899943114269,swap,1.0039469166666695
1.2462427e+07,,2021-05-19 03:26:14.000 UTC,0x6d84e487a2cac915ace3e04dfc014ff67a6b08c101d88e2b108899a08b8fd743,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,400,,,,,,,3124.0375000000013
1.2462444e+07,266,2021-05-19 03:30:58.000 UTC,0x301552c193c0082f370690a8058cafca8712438ca7ca18163117136e688796b0,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,623504.27183,0x API,USDT,623504.27183,WETH,198.25,swap,1.0039469166666695
1.2462444e+07,,2021-05-19 03:30:58.000 UTC,0x301552c193c0082f370690a8058cafca8712438ca7ca18163117136e688796b0,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,200,,,,,,,3124.0375000000013
1.2462448e+07,317,2021-05-19 03:32:47.000 UTC,0x70ac6ea677380dc6a4916a6ae21dd2ae22a5768b9345282bc8ef29002c6f488c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,3.096190580414e+06,aave,,,,,repay,1.0039469166666695
1.2462462e+07,234,2021-05-19 03:35:34.000 UTC,0xcba3603172526dc506a418fa642e2efbd28a052f4d8209514dbe0a275d585646,0xe47d5cc33517d5b8433ff249efe094b989989acc,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,aWETH,0x030ba81f1c18d280636f32af80b9aad02cf0854e,1000,,,,,,,
1.2462462e+07,,2021-05-19 03:35:34.000 UTC,0xcba3603172526dc506a418fa642e2efbd28a052f4d8209514dbe0a275d585646,0xcc9a0b7c43dc2a5f023bb9b738e45b0ef6b06e04,0xe47d5cc33517d5b8433ff249efe094b989989acc,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1000,,,,,,,3124.0375000000013
1.2462476e+07,111,2021-05-19 03:38:55.000 UTC,0xc491013a7980dfea6d2a91b5ec87bfd3d57381e8de575379c013c19dbe1716f4,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771053.014105,Bancor Network,USDT,61751.110042,BNT,9973.150393425207,swap,1.0039469166666695
1.2462476e+07,111,2021-05-19 03:38:55.000 UTC,0xc491013a7980dfea6d2a91b5ec87bfd3d57381e8de575379c013c19dbe1716f4,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771053.014105,uniswap,USDT,539938.682614,WETH,173.46875,swap,1.0039469166666695
1.2462476e+07,111,2021-05-19 03:38:55.000 UTC,0xc491013a7980dfea6d2a91b5ec87bfd3d57381e8de575379c013c19dbe1716f4,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771053.014105,uniswap,USDT,169363.221448,WETH,54.51875,swap,1.0039469166666695
1.2462476e+07,,2021-05-19 03:38:55.000 UTC,0xc491013a7980dfea6d2a91b5ec87bfd3d57381e8de575379c013c19dbe1716f4,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,250,,,,,,,3124.0375000000013
1.2462483e+07,295,2021-05-19 03:41:15.000 UTC,0x435897bf06107783590a8d8fc5feddd190a70c41ccbe17fad590442c1d0b3a06,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,773698.13645,airswap,USDT,773698.13645,WETH,248.14249999999998,swap,1.0039469166666695
1.2462483e+07,,2021-05-19 03:41:15.000 UTC,0x435897bf06107783590a8d8fc5feddd190a70c41ccbe17fad590442c1d0b3a06,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,250,,,,,,,3124.0375000000013
1.2462486e+07,227,2021-05-19 03:41:47.000 UTC,0xde1a5cdaa9ed27c1e5e1719b74e9502d9ba36b77ac694edbcced70c71f0c96b2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771221.351976,sushiswap,USDT,77187.561593,WETH,24.78620625,swap,1.0039469166666695
1.2462486e+07,227,2021-05-19 03:41:47.000 UTC,0xde1a5cdaa9ed27c1e5e1719b74e9502d9ba36b77ac694edbcced70c71f0c96b2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771221.351976,uniswap,USDT,385699.784306,WETH,123.90129375,swap,1.0039469166666695
1.2462486e+07,227,2021-05-19 03:41:47.000 UTC,0xde1a5cdaa9ed27c1e5e1719b74e9502d9ba36b77ac694edbcced70c71f0c96b2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,771221.351976,curve,USDT,308334.006077,USDC,308574.401641,swap,1.0039469166666695
1.2462486e+07,,2021-05-19 03:41:47.000 UTC,0xde1a5cdaa9ed27c1e5e1719b74e9502d9ba36b77ac694edbcced70c71f0c96b2,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,250,,,,,,,3124.0375000000013
1.2462492e+07,78,2021-05-19 03:44:08.000 UTC,0xb0728401d2fa0d582e46b8fc66551dbf81fa6842d02e651c044c4f753053ae21,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,769244.862769,uniswap,USDT,308212.21151,WETH,99.13292999999999,swap,1.0039469166666695
1.2462492e+07,78,2021-05-19 03:44:08.000 UTC,0xb0728401d2fa0d582e46b8fc66551dbf81fa6842d02e651c044c4f753053ae21,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,769244.862769,curve,USDT,215105.623107,USDC,215121.811369,swap,1.0039469166666695
1.2462492e+07,78,2021-05-19 03:44:08.000 UTC,0xb0728401d2fa0d582e46b8fc66551dbf81fa6842d02e651c044c4f753053ae21,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,769244.862769,uniswap,USDT,138310.753862,WETH,44.60625,swap,1.0039469166666695
1.2462492e+07,78,2021-05-19 03:44:08.000 UTC,0xb0728401d2fa0d582e46b8fc66551dbf81fa6842d02e651c044c4f753053ae21,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,769244.862769,sushiswap,USDT,107616.27429,WETH,34.68582,swap,1.0039469166666695
1.2462492e+07,,2021-05-19 03:44:08.000 UTC,0xb0728401d2fa0d582e46b8fc66551dbf81fa6842d02e651c044c4f753053ae21,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x881d40237659c251811cec9c364ef91dc08d300c,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,250,,,,,,,3124.0375000000013
1.2462546e+07,250,2021-05-19 03:55:57.000 UTC,0x232efc6818830c3a82fe9a681be3752fa6429d74899e34e1435f1977c0680507,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,3.0852173653e+06,aave,,,,,repay,1.0039469166666695
1.2462591e+07,176,2021-05-19 04:07:00.000 UTC,0x76db0d41fc5b0efff37080152629f0169fe9e3e0f33cd844e9e29fccef45a2c1,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,0xe47d5cc33517d5b8433ff249efe094b989989acc,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,100,aave,,,,,withdraw,40011.94416666671
1.2462591e+07,177,2021-05-19 04:07:00.000 UTC,0x76db0d41fc5b0efff37080152629f0169fe9e3e0f33cd844e9e29fccef45a2c1,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,1e-08,aave,,,,,withdraw,
1.2462616e+07,57,2021-05-19 04:12:17.000 UTC,0x795681701418c62444c7c542272cc96991e9fe803f5668e5d4e974d6038a1648,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,121645.612011,WBTC,3,swap,40011.94416666671
1.2462616e+07,57,2021-05-19 04:12:17.000 UTC,0x795681701418c62444c7c542272cc96991e9fe803f5668e5d4e974d6038a1648,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,279675.903673,WBTC,6.9125,swap,40011.94416666671
1.2462616e+07,65,2021-05-19 04:12:17.000 UTC,0x795681701418c62444c7c542272cc96991e9fe803f5668e5d4e974d6038a1648,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,401321.515684,0x API,USDT,121645.612011,WBTC,3,swap,1.0055060833333287
1.2462616e+07,65,2021-05-19 04:12:17.000 UTC,0x795681701418c62444c7c542272cc96991e9fe803f5668e5d4e974d6038a1648,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,401321.515684,0x API,USDT,279675.903673,WBTC,6.9125,swap,1.0055060833333287
1.2462623e+07,332,2021-05-19 04:13:44.000 UTC,0xb2742b07c09d023ac5c4c9ce338fe44081135cfc78fb76b6df9f854fd64c1016,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,20,0x API,USDT,598771.785162,WBTC,14.825,swap,40011.94416666671
1.2462623e+07,332,2021-05-19 04:13:44.000 UTC,0xb2742b07c09d023ac5c4c9ce338fe44081135cfc78fb76b6df9f854fd64c1016,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,20,0x API,USDT,202524.514734,WBTC,5,swap,40011.94416666671
1.2462623e+07,340,2021-05-19 04:13:44.000 UTC,0xb2742b07c09d023ac5c4c9ce338fe44081135cfc78fb76b6df9f854fd64c1016,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,801296.299896,0x API,USDT,202524.514734,WBTC,5,swap,1.0055060833333287
1.2462623e+07,340,2021-05-19 04:13:44.000 UTC,0xb2742b07c09d023ac5c4c9ce338fe44081135cfc78fb76b6df9f854fd64c1016,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,801296.299896,0x API,USDT,598771.785162,WBTC,14.825,swap,1.0055060833333287
1.2462632e+07,186,2021-05-19 04:16:11.000 UTC,0x0f18868be59529a92fc56688ea74f36d878bf1235fec4bb8e75286918b055f92,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,278854.031512,WBTC,6.9125,swap,40011.94416666671
1.2462632e+07,186,2021-05-19 04:16:11.000 UTC,0x0f18868be59529a92fc56688ea74f36d878bf1235fec4bb8e75286918b055f92,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,121312.483067,WBTC,3,swap,40011.94416666671
1.2462632e+07,194,2021-05-19 04:16:11.000 UTC,0x0f18868be59529a92fc56688ea74f36d878bf1235fec4bb8e75286918b055f92,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,400166.514579,0x API,USDT,121312.483067,WBTC,3,swap,1.0055060833333287
1.2462632e+07,194,2021-05-19 04:16:11.000 UTC,0x0f18868be59529a92fc56688ea74f36d878bf1235fec4bb8e75286918b055f92,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,400166.514579,0x API,USDT,278854.031512,WBTC,6.9125,swap,1.0055060833333287
1.2462647e+07,230,2021-05-19 04:20:13.000 UTC,0xb6052da9382537ad7f480cc6ab716fb23f3c14e9d604edaebb41233dd32bba69,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,200582.614226,WBTC,5,swap,40011.94416666671
1.2462647e+07,230,2021-05-19 04:20:13.000 UTC,0xb6052da9382537ad7f480cc6ab716fb23f3c14e9d604edaebb41233dd32bba69,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x74de5d4fcbf63e00296fd95d33236b9794016631,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,0x API,USDT,196514.884168,WBTC,4.9125,swap,40011.94416666671
1.2462647e+07,238,2021-05-19 04:20:13.000 UTC,0xb6052da9382537ad7f480cc6ab716fb23f3c14e9d604edaebb41233dd32bba69,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,397097.498394,0x API,USDT,200582.614226,WBTC,5,swap,1.0055060833333287
1.2462647e+07,238,2021-05-19 04:20:13.000 UTC,0xb6052da9382537ad7f480cc6ab716fb23f3c14e9d604edaebb41233dd32bba69,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe47d5cc33517d5b8433ff249efe094b989989acc,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,397097.498394,0x API,USDT,196514.884168,WBTC,4.9125,swap,1.0055060833333287
1.2462682e+07,16,2021-05-19 04:28:52.000 UTC,0x3775ed6c3e8a0c4baccb65757011ccd240750355fdb4d050ebd5e08b9237047b,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x3ed3b47dd13ec9a98b44e6204a523e766b225811,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,1.999881828553e+06,aave,,,,,repay,1.0055060833333287
1.2462692e+07,351,2021-05-19 04:31:52.000 UTC,0x1f26fde31fb1239752746d1761747178a5d33d91a5832e101b2cb43fdb04e51c,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,7.8795e-14,aave,,,,,deposit,
1.2462692e+07,352,2021-05-19 04:31:52.000 UTC,0x1f26fde31fb1239752746d1761747178a5d33d91a5832e101b2cb43fdb04e51c,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,1e-09,aave,,,,,deposit,
1.2462692e+07,354,2021-05-19 04:31:52.000 UTC,0x1f26fde31fb1239752746d1761747178a5d33d91a5832e101b2cb43fdb04e51c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x3dfd23a6c5e8bbcfc9581d2e864a68feb6a076d3,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10,aave,,,,,deposit,40011.94416666671
1.246271e+07,117,2021-05-19 04:35:11.000 UTC,0xd7d109b57300b7945ceeee0085ece1b4aed731c5eb23b8f8ee5576555c7da51e,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,WBTC,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,40,aave,,,,,deposit,40011.94416666671
1.246271e+07,120,2021-05-19 04:35:11.000 UTC,0xd7d109b57300b7945ceeee0085ece1b4aed731c5eb23b8f8ee5576555c7da51e,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,4e-09,aave,,,,,deposit,
1.2464574e+07,88,2021-05-19 11:37:52.000 UTC,0x36a98d05ed4142d5f687c44a6aaf34f9f0411e2773b96e7b63a7e0aab2f736fc,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x498c5431eb517101582988fbb36431ddaac8f4b1,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,3.80934991e-10,,,,,,,
1.2464578e+07,13,2021-05-19 11:38:55.000 UTC,0xc09aeeafb2946ceebda957d513c10e3382f0e86edf81dd0cbdb5a3bb661d240c,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,1.7761e-14,aave,,,,,deposit_liquidation,
1.2464578e+07,14,2021-05-19 11:38:55.000 UTC,0xc09aeeafb2946ceebda957d513c10e3382f0e86edf81dd0cbdb5a3bb661d240c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,5.952899867e-09,aave,,,,,deposit_liquidation,
1.246458e+07,354,2021-05-19 11:39:22.000 UTC,0xbf2cf8aae50f95eabc04d76eb3e26013510e584384e83eec208b601e28c97786,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x498c5431eb517101582988fbb36431ddaac8f4b1,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,3.75944909e-10,,,,,,,
1.2464655e+07,,2021-05-19 11:54:33.000 UTC,0x820137206dd1e20befc82d2e5af234460d84443c4088decdce1fa9920e39f602,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0xe47d5cc33517d5b8433ff249efe094b989989acc,ETH,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,5.60573685,,,,,,,2750.5
1.2464884e+07,23,2021-05-19 12:44:15.000 UTC,0x507294c03a396642c425f03eab30eaa226fe87b1195077abeaa50ff740c2881b,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,1.3257370289e-08,aave,,,,,deposit_liquidation,
1.2464903e+07,251,2021-05-19 12:48:33.000 UTC,0x2b26286b87ba7373e471bf6017accc95215bd82fad2e42b17e1e6a95b2a2ff85,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,1.09398923e-08,aave,,,,,deposit_liquidation,
1.2464925e+07,430,2021-05-19 12:52:37.000 UTC,0x0e892ab9db54e7beb357f959e2311fde8a4eb3a788307d5c95b4f3be7fe6510b,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,8.791947591e-09,aave,,,,,deposit_liquidation,
1.2465037e+07,89,2021-05-19 13:16:46.000 UTC,0x0deca2924310625b2329b467667ef23abec58efb1b8a510be8780e3936d79e81,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,4.151e-15,aave,,,,,deposit_liquidation,
1.2465037e+07,90,2021-05-19 13:16:46.000 UTC,0x0deca2924310625b2329b467667ef23abec58efb1b8a510be8780e3936d79e81,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,1.171555512e-09,aave,,,,,deposit_liquidation,
1.2465044e+07,71,2021-05-19 13:18:14.000 UTC,0xbcd5ec188227ce6c618f7c6970b74c4af858634811937320a1fcbea757ce049c,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,1e-18,aave,,,,,deposit_liquidation,
1.2465044e+07,72,2021-05-19 13:18:14.000 UTC,0xbcd5ec188227ce6c618f7c6970b74c4af858634811937320a1fcbea757ce049c,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,aWBTC,0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,1.34190771e-09,aave,,,,,deposit_liquidation,
1.2465049e+07,99,2021-05-19 13:19:15.000 UTC,0x7516baf57e335b69679a2e6db8950547b6ee39c5bd635568217d1fd6386a4dcc,0x0000000000000000000000000000000000000000,0xe47d5cc33517d5b8433ff249efe094b989989acc,aETH,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,0.06974000318840164,aave,,,,,deposit_liquidation,
1.2465049e+07,100,2021-05-19 13:19:15.000 UTC,0x7516baf57e335b69679a2e6db8950547b6ee39c5bd635568217d1fd6386a4dcc,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,aETH,0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,199.8300916103834,aave,,,,,deposit_liquidation,
1.2465182e+07,195,2021-05-19 13:47:44.000 UTC,0xdfaf2e80a6e3903bf06a19c0dc87fbf30c0c0b770297a4b07f80a34c46188429,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,8.64526409e-09,aave,,,,,deposit_liquidation,
1.2465192e+07,93,2021-05-19 13:49:37.000 UTC,0x2e7d2478a067ce0304d6dcb1166060169f7a2d6e409c849c5983f4eee5bcc437,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,2.731351978e-09,aave,,,,,deposit_liquidation,
1.2465198e+07,32,2021-05-19 13:50:31.000 UTC,0x4ccdb1716058cc6bad50adf41b56f8ea0c0962c52514b3942fa8f88dbc35a992,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,4.47756592e-09,aave,,,,,deposit_liquidation,
1.2465264e+07,23,2021-05-19 14:06:06.000 UTC,0xb244dc4bd44f4bcf20c8d9691b1e1fe615e12e8f3867ec404f1ba9c95dd672dc,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,6.730333154e-09,aave,,,,,deposit_liquidation,
1.2465268e+07,20,2021-05-19 14:07:21.000 UTC,0x14195d2e3f55c16811c89aede7d25ac0e540abadd6bb10ed383607906d7c5dd8,0xe47d5cc33517d5b8433ff249efe094b989989acc,0x0000000000000000000000000000000000000000,AWBTC,0x9ff58f4ffb29fa2266ab25e75e2a8b3503311656,5.826283528e-09,aave,,,,,deposit_liquidation,
